site_id,timestamp_utc,tech,ba_code,horizon_h,ghi_wm2,temp_c,cloud_pct,wind_ms_80,y_physics_mw,q10_mw,q50_mw,q90_mw,capacity_mw,capacity_factor,demand_forecast_mw,demand_mw,res10_mw,res50_mw,res90_mw
CA_SOLAR_TOPAZ,2026-09-13 23:00:00+00:00,solar,CISO,32,634.2272794539746,26.6,0.0,5.250570270179451,429.4018967913637,400.5783709279016,410.51335995771996,433.1007616879274,550.0,0.7463879271958545,23202.71898145921,23384.158488552854,-28.823525863462123,-18.88853683364374,3.698864896563691
CA_SOLAR_TOPAZ,2026-09-14 00:00:00+00:00,solar,CISO,33,454.0153389928613,26.0,0.0,5.789090297890164,312.9522223424202,260.1818390230535,271.73988657345205,300.16504891243557,550.0,0.4940725210426401,25324.714494797707,26517.250400357632,-52.770383319366715,-41.21233576896816,-12.787173429984648
CA_SOLAR_TOPAZ,2026-09-14 01:00:00+00:00,solar,CISO,34,245.0281485426821,25.0,0.0,5.923720304817843,167.37431225101858,119.89717726190202,134.82319325773705,164.94257689770774,550.0,0.245133078650431,24199.79198311362,24618.70756319295,-47.477134989116564,-32.551118993281534,-2.4317353533108417
CA_SOLAR_TOPAZ,2026-09-14 02:00:00+00:00,solar,CISO,35,0.0,23.7,0.0,5.3852002771071295,0.0,0.0,0.0,0.0,550.0,0.0,23617.52612852836,22660.662902630225,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 03:00:00+00:00,solar,CISO,36,0.0,22.5,0.0,4.981310256324095,0.0,0.0,0.0,0.0,550.0,0.0,22030.11286008573,22178.030096542912,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 04:00:00+00:00,solar,CISO,37,0.0,21.2,0.0,5.789090297890164,0.0,0.0,0.0,0.0,550.0,0.0,21227.26186223807,22353.64895711665,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 05:00:00+00:00,solar,CISO,38,0.0,19.9,0.0,5.654460290962486,0.0,0.0,0.0,0.0,550.0,0.0,23827.435222803968,22764.220941605792,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 06:00:00+00:00,solar,CISO,39,0.0,19.1,0.0,5.3852002771071295,0.0,0.0,0.0,0.0,550.0,0.0,25811.72516534092,25341.406667802727,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 07:00:00+00:00,solar,CISO,40,0.0,18.1,0.0,5.1159402632517725,0.0,0.0,0.0,0.0,550.0,0.0,30918.70344946085,28794.181063468342,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 08:00:00+00:00,solar,CISO,41,0.0,17.1,0.0,4.57742023554106,0.0,0.0,0.0,0.0,550.0,0.0,30292.988146647665,30226.85402897433,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 09:00:00+00:00,solar,CISO,42,0.0,16.4,0.0,3.500380180119634,0.0,0.0,0.0,0.0,550.0,0.0,30450.81891346927,30950.623832664005,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 10:00:00+00:00,solar,CISO,43,0.0,15.7,0.0,2.6926001385535647,0.0,0.0,0.0,0.0,550.0,0.0,27893.572203437096,29382.301877726048,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 11:00:00+00:00,solar,CISO,44,0.0,15.2,0.0,3.365750173191956,0.0,0.0,0.0,0.0,550.0,0.0,31037.034076871,29662.635357356143,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 12:00:00+00:00,solar,CISO,45,0.0,14.7,0.0,3.9042702009026686,0.0,0.0,0.0,0.0,550.0,0.0,32174.77030888769,29519.955055642444,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 13:00:00+00:00,solar,CISO,46,0.0,14.1,0.0,4.038900207830347,0.0,0.0,0.0,0.0,550.0,0.0,28706.70904277624,29555.93142766701,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 14:00:00+00:00,solar,CISO,47,0.0,13.7,0.0,3.9042702009026686,0.0,0.0,0.0,0.0,550.0,0.0,30873.78721991687,31589.222050272896,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-14 15:00:00+00:00,solar,CISO,48,272.2925504170159,16.6,0.0,4.8466802493964165,194.49633146279177,162.97030666074457,179.79543357534098,197.39847674089006,550.0,0.32690078831880176,34610.32843372213,33902.89011715576,-31.526024802047203,-14.700897887450793,2.9021452780982884
CA_SOLAR_TOPAZ,2026-09-14 16:00:00+00:00,solar,CISO,49,477.9346250918786,18.9,0.0,5.789090297890164,339.8072493370089,307.4440342809331,323.4285803034563,335.66901003813047,550.0,0.5880519641881023,34319.524957788184,35346.77615611139,-32.363215056075774,-16.378669033552626,-4.138239298878432
CA_SOLAR_TOPAZ,2026-09-14 17:00:00+00:00,solar,CISO,50,653.3452597224807,20.8,0.0,6.596870339456234,453.4819866312156,428.2010082108484,447.1682524803563,466.75058692468286,550.0,0.8130331863279205,37436.76159323566,37794.659742973614,-25.280978420367205,-6.313734150859318,13.268600293467273
CA_SOLAR_TOPAZ,2026-09-14 18:00:00+00:00,solar,CISO,51,786.5518196016369,22.3,0.0,6.731500346383912,533.3375667237358,481.1248514169927,499.7073606671324,543.330321561977,550.0,0.9085588375766043,36610.91369117491,37064.74628616537,-52.212715306743064,-33.63020605660341,9.99275483824124
CA_SOLAR_TOPAZ,2026-09-14 19:00:00+00:00,solar,CISO,52,868.458904872107,23.8,0.0,6.462240332528555,550.0,496.17554796998775,513.794804966336,550.0,550.0,0.9341723726660653,36369.00870598588,36126.29200743514,-53.82445203001225,-36.20519503366404,0.0
CA_SOLAR_TOPAZ,2026-09-14 20:00:00+00:00,solar,CISO,53,893.4685969284687,25.1,0.0,6.192980318673198,550.0,492.60282853488724,511.10555029518883,550.0,550.0,0.9292828187185251,35945.08826353656,34618.55223217022,-57.39717146511276,-38.894449704811166,0.0
CA_SOLAR_TOPAZ,2026-09-14 21:00:00+00:00,solar,CISO,54,859.8622534114845,26.1,0.0,6.058350311745521,550.0,490.6686414733203,510.8263961184279,549.5051376758307,550.0,0.9287752656698689,33342.632485649214,33316.899657123155,-59.33135852667971,-39.17360388157209,-0.4948623241692758
CA_SOLAR_TOPAZ,2026-09-14 22:00:00+00:00,solar,CISO,55,769.9178120624333,26.9,0.0,5.654460290962486,513.2800650789815,468.1701744825125,481.9635339832649,519.562692523592,550.0,0.876297334515027,30869.64700834537,29907.75807891509,-45.10989059646897,-31.316531095716584,6.282627444610512
CA_SOLAR_TOPAZ,2026-09-14 23:00:00+00:00,solar,CISO,56,629.7545969788995,27.1,0.0,5.250570270179451,427.3117689630388,395.4145692009007,409.43806356255465,433.6723383545454,550.0,0.7444328428410084,28373.624170125677,28796.825524853917,-31.897199762138086,-17.87370540048414,6.360569391506601
CA_SOLAR_TOPAZ,2026-09-15 00:00:00+00:00,solar,CISO,57,449.1636220102725,26.7,0.0,5.1159402632517725,310.5348672257161,253.03611087951958,271.6675957092057,297.5217735950315,550.0,0.4939410831076468,27558.429337991696,27245.8392209503,-57.4987563461965,-38.86727151651036,-13.01309363068458
CA_SOLAR_TOPAZ,2026-09-15 01:00:00+00:00,solar,CISO,58,239.8515114210931,25.7,2.3,4.981310256324095,165.03375486909235,112.35948802854779,131.30215163292814,161.14366522319608,550.0,0.2387311847871421,22215.2786169958,24012.30931545199,-52.67426684054456,-33.731603236164204,-3.8900896458962677
CA_SOLAR_TOPAZ,2026-09-15 02:00:00+00:00,solar,CISO,59,0.0,23.5,0.0,3.2311201662642777,0.0,0.0,0.0,0.0,550.0,0.0,22334.130019671724,23528.140377613592,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 03:00:00+00:00,solar,CISO,60,0.0,21.7,3.9,1.884820096987495,0.0,0.0,0.0,0.0,550.0,0.0,22887.32612187964,22267.03403515684,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 04:00:00+00:00,solar,CISO,61,0.0,20.9,75.8,1.6155600831321388,0.0,0.0,0.0,0.0,550.0,0.0,22131.434158674,22598.20526260353,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 05:00:00+00:00,solar,CISO,62,0.0,20.5,86.7,1.750190090059817,0.0,0.0,0.0,0.0,550.0,0.0,23512.301191232527,23044.56513823159,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 06:00:00+00:00,solar,CISO,63,0.0,19.6,0.0,1.6155600831321388,0.0,0.0,0.0,0.0,550.0,0.0,26634.708068653155,26138.54493013068,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 07:00:00+00:00,solar,CISO,64,0.0,19.05,0.0,1.4809300762044604,0.0,0.0,0.0,0.0,550.0,0.0,30642.89053554465,29287.473299132995,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 08:00:00+00:00,solar,CISO,65,0.0,18.5,0.0,1.3463000692767824,0.0,0.0,0.0,0.0,550.0,0.0,30995.520948818456,30139.115947186045,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 09:00:00+00:00,solar,CISO,66,0.0,17.950000000000003,0.0,1.211670062349104,0.0,0.0,0.0,0.0,550.0,0.0,32443.807909982,31328.67326952635,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 10:00:00+00:00,solar,CISO,67,0.0,17.400000000000002,0.0,1.077040055421426,0.0,0.0,0.0,0.0,550.0,0.0,30727.046031137183,30847.613824061384,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 11:00:00+00:00,solar,CISO,68,0.0,16.85,0.0,0.9424100484937477,0.0,0.0,0.0,0.0,550.0,0.0,30401.985894217185,31163.624285239708,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 12:00:00+00:00,solar,CISO,69,0.0,16.3,0.0,0.8077800415660694,0.0,0.0,0.0,0.0,550.0,0.0,29697.70083390112,30478.078539842303,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 13:00:00+00:00,solar,CISO,70,0.0,16.3,0.0,0.8077800415660694,0.0,0.0,0.0,0.0,550.0,0.0,31543.57968086702,32091.756231537907,0.0,0.0,0.0
CA_SOLAR_TOPAZ,2026-09-15 14:00:00+00:00,solar,CISO,71,0.0,16.3,0.0,0.8077800415660694,0.0,0.0,0.0,0.0,550.0,0.0,31421.805840700246,32715.50853134632,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-12 15:00:00+00:00,solar,CISO,0,347.7954970806344,31.4,0.0,6.058350311745521,224.13001821013597,196.25123218056973,211.62156100083956,225.11866738541917,550.0,0.38476647454698104,31575.42362767876,31773.399737256244,-27.878786029566243,-12.50845720929641,0.9886491752832001
CA_SOLAR_DSLF,2026-09-12 16:00:00+00:00,solar,CISO,1,549.1658742530502,33.2,0.0,6.327610325600878,348.1403405041635,314.356217320665,324.3084003794655,339.5953333583475,550.0,0.5896516370535737,35640.57719377888,34869.32011934459,-33.78412318349848,-23.83194012469795,-8.545007145815987
CA_SOLAR_DSLF,2026-09-12 17:00:00+00:00,solar,CISO,2,715.8903665661697,35.2,0.0,5.3852002771071295,441.3423074435484,424.62886254569617,429.6173853826799,451.02768806563085,550.0,0.7811225188775999,37230.55716831908,35658.33036789552,-16.71344489785224,-11.724922060868494,9.685380622082448
CA_SOLAR_DSLF,2026-09-12 18:00:00+00:00,solar,CISO,3,836.5882348704064,37.0,1.6,4.981310256324095,502.92209671367794,470.02627519518285,484.492053210882,508.7789401628782,550.0,0.8808946422016036,36294.40665697791,34153.29740629967,-32.8958215184951,-18.430043502795968,5.856843449200255
CA_SOLAR_DSLF,2026-09-12 19:00:00+00:00,solar,CISO,4,902.938292307557,38.6,7.0,5.250570270179451,533.3487804791662,479.80223938987615,494.99690141365903,537.4706918217413,550.0,0.8999943662066527,31453.71770370674,33287.00527682851,-53.54654108929003,-38.35187906550715,4.1219113425751175
CA_SOLAR_DSLF,2026-09-12 20:00:00+00:00,solar,CISO,5,910.2725689633634,39.7,10.9,5.654460290962486,534.3362022986515,470.3490469474934,490.02577456065427,531.2748287524222,550.0,0.8909559537466442,32469.419322696893,31495.89343278802,-63.98715535115815,-44.31042773799726,-3.0613735462293334
CA_SOLAR_DSLF,2026-09-12 21:00:00+00:00,solar,CISO,6,858.7037825275439,40.5,9.4,6.192980318673198,506.3496671265388,464.96247627056846,478.91851511148576,505.85290991915934,550.0,0.8707609365663378,30821.73792589044,30328.07577210102,-41.387190855970346,-27.431152015053044,-0.49675720737945994
CA_SOLAR_DSLF,2026-09-12 22:00:00+00:00,solar,CISO,7,750.1494720692432,40.9,16.4,6.462240332528555,448.8304343496486,420.28414149493807,421.32400671771353,452.2228719579557,550.0,0.7660436485776609,27790.001944116044,27881.59653825329,-28.546292854710543,-27.506427631935082,3.392437608307091
CA_SOLAR_DSLF,2026-09-12 23:00:00+00:00,solar,CISO,8,557.4219945855816,40.7,48.4,6.462240332528555,341.3641129330537,312.9065240352648,335.75152908335514,353.7946465965997,550.0,0.6104573256061002,25138.99367204032,26057.069508424,-28.457588897788924,-5.612583849698581,12.430533663545987
CA_SOLAR_DSLF,2026-09-13 00:00:00+00:00,solar,CISO,9,398.5515854409695,40.2,25.8,6.731500346383912,248.0853478079233,195.20287206693587,211.88078797995223,239.08219788523428,550.0,0.38523779632718586,23042.208687053306,22071.04726139733,-52.882475740987445,-36.20455982797108,-9.003149922689033
CA_SOLAR_DSLF,2026-09-13 01:00:00+00:00,solar,CISO,10,182.6143632613945,39.3,14.8,6.731500346383912,110.433314263339,66.25363342013327,78.5276535944575,108.40330759723658,550.0,0.14277755198992273,20906.44373666695,21872.344624303856,-44.17968084320573,-31.905660668881495,-2.030006666102423
CA_SOLAR_DSLF,2026-09-13 02:00:00+00:00,solar,CISO,11,0.0,38.1,4.7,6.192980318673198,0.0,0.0,0.0,0.0,550.0,0.0,20346.582219782224,19950.69868427704,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 03:00:00+00:00,solar,CISO,12,0.0,37.5,2.3,5.923720304817843,0.0,0.0,0.0,0.0,550.0,0.0,20382.30439338924,19494.05057384371,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 04:00:00+00:00,solar,CISO,13,0.0,36.0,1.6,6.192980318673198,0.0,0.0,0.0,0.0,550.0,0.0,17957.49856452494,19022.540656962832,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 05:00:00+00:00,solar,CISO,14,0.0,35.1,1.6,5.1159402632517725,0.0,0.0,0.0,0.0,550.0,0.0,19500.74804045725,19709.433979620426,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 06:00:00+00:00,solar,CISO,15,0.0,34.6,1.6,7.67391039487766,0.0,0.0,0.0,0.0,550.0,0.0,21527.87369206024,22561.70963088378,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 07:00:00+00:00,solar,CISO,16,0.0,33.3,1.6,5.519830284034807,0.0,0.0,0.0,0.0,550.0,0.0,25376.65691612543,25161.72810728019,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 08:00:00+00:00,solar,CISO,17,0.0,32.3,0.8,4.173530214758025,0.0,0.0,0.0,0.0,550.0,0.0,27316.317062057296,25941.344612259934,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 09:00:00+00:00,solar,CISO,18,0.0,31.6,0.8,3.096490159336599,0.0,0.0,0.0,0.0,550.0,0.0,28032.064977867358,26178.02076648388,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 10:00:00+00:00,solar,CISO,19,0.0,30.9,0.8,2.5579701316258863,0.0,0.0,0.0,0.0,550.0,0.0,24909.018925029784,26562.08379398033,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 11:00:00+00:00,solar,CISO,20,0.0,30.2,0.0,2.154080110842852,0.0,0.0,0.0,0.0,550.0,0.0,25125.39256891821,25641.37956799596,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 12:00:00+00:00,solar,CISO,21,0.0,29.5,0.0,1.750190090059817,0.0,0.0,0.0,0.0,550.0,0.0,25927.605224288654,25304.50510996379,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 13:00:00+00:00,solar,CISO,22,0.0,28.9,0.0,2.0194501039151733,0.0,0.0,0.0,0.0,550.0,0.0,28082.29849478698,26611.2790707332,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-13 14:00:00+00:00,solar,CISO,23,123.06012831150896,29.1,0.0,2.6926001385535647,74.07481171626857,55.53151856422399,58.490336024102135,79.3629928887143,550.0,0.10634606549836752,27190.557005718376,26795.52735872923,-18.543293152044583,-15.584475692166436,5.288181172445732
CA_SOLAR_DSLF,2026-09-13 15:00:00+00:00,solar,CISO,24,345.47460697689445,31.0,0.0,2.827230145481243,224.3548031263717,195.902484670323,211.2679339551841,225.24353093731258,550.0,0.3841235162821529,27076.787449274616,27802.86824814837,-28.452318456048715,-13.086869171187601,0.8887278109408783
CA_SOLAR_DSLF,2026-09-13 16:00:00+00:00,solar,CISO,25,546.8772865893794,32.2,0.0,3.096490159336599,349.51618860260544,315.71930726016564,326.4126703279535,342.52065043605086,550.0,0.5934775824144609,30613.255950389463,30298.167046408333,-33.796881342439804,-23.103518274651947,-6.9955381665545815
CA_SOLAR_DSLF,2026-09-13 17:00:00+00:00,solar,CISO,26,713.5240102626465,33.8,0.0,3.365750173191956,443.9374238432917,426.1452389901601,435.264253307074,453.7074298766027,550.0,0.7913895514674073,31310.88349799863,31329.10676326333,-17.792184853131573,-8.673170536217697,9.770006033311006
CA_SOLAR_DSLF,2026-09-13 18:00:00+00:00,solar,CISO,27,834.0399105177129,35.5,0.0,4.308160221685704,506.1370752428666,476.0521363235485,490.7694129769962,513.4571618430056,550.0,0.8923080235945385,30373.67872945056,30591.82676036714,-30.08493891931812,-15.367662265870422,7.32008660013895
CA_SOLAR_DSLF,2026-09-13 19:00:00+00:00,solar,CISO,28,900.1950711475697,37.4,0.0,5.250570270179451,536.0089301484996,486.5572892660599,499.36394256407436,541.5437985493525,550.0,0.9079344410255897,28946.85563963726,29710.611121242968,-49.45164088243973,-36.64498758442528,5.534868400852815
CA_SOLAR_DSLF,2026-09-13 20:00:00+00:00,solar,CISO,29,907.463950959678,39.1,2.3,5.3852002771071295,535.4883773671028,476.2088350273659,494.0978745642239,532.4686286990353,550.0,0.8983597719349525,29735.912211600305,29338.2587690263,-59.27954233973685,-41.39050280287887,-3.01974866806745
CA_SOLAR_DSLF,2026-09-13 21:00:00+00:00,solar,CISO,30,855.3096596302206,40.5,5.5,6.192980318673198,505.6912383099712,467.5285683708938,483.12840332511945,506.775787895473,550.0,0.8784152787729445,28483.883663216115,28180.2196211409,-38.162669939077375,-22.562834984851747,1.0845495855018044
CA_SOLAR_DSLF,2026-09-13 22:00:00+00:00,solar,CISO,31,747.3677084856829,40.9,0.8,7.000760360239268,448.469806191178,421.90842413175534,424.5231315911145,452.5581182872345,550.0,0.7718602392565719,25601.261675683527,25684.85159880804,-26.56138205942267,-23.94667460006349,4.088312096056484
CA_SOLAR_DSLF,2026-09-13 23:00:00+00:00,solar,CISO,32,590.8887262500003,40.5,0.0,7.000760360239268,362.847665229703,334.7190114072127,350.7783622706284,359.7198712010803,550.0,0.6377788404920517,23202.71898145921,23384.158488552854,-28.12865382249032,-12.069302959074605,-3.127794028622702
CA_SOLAR_DSLF,2026-09-14 00:00:00+00:00,solar,CISO,33,396.78003807888274,40.0,0.0,6.86613035331159,248.45728935026747,194.6866270579111,211.98729951558528,239.4184566140117,550.0,0.3854314536647005,25324.714494797707,26517.250400357632,-53.77066229235638,-36.469989834682195,-9.038832736255785
CA_SOLAR_DSLF,2026-09-14 01:00:00+00:00,solar,CISO,34,177.72376000171727,39.0,0.0,6.86613035331159,108.69627622157498,59.105107923974934,73.62583246247414,106.2112604209326,550.0,0.13386514993177115,24199.79198311362,24618.70756319295,-49.59116829760004,-35.07044375910084,-2.4850158006423726
CA_SOLAR_DSLF,2026-09-14 02:00:00+00:00,solar,CISO,35,0.0,37.3,0.0,6.058350311745521,0.0,0.0,0.0,0.0,550.0,0.0,23617.52612852836,22660.662902630225,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 03:00:00+00:00,solar,CISO,36,0.0,36.0,0.0,4.442790228613381,0.0,0.0,0.0,0.0,550.0,0.0,22030.11286008573,22178.030096542912,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 04:00:00+00:00,solar,CISO,37,0.0,34.8,0.0,3.096490159336599,0.0,0.0,0.0,0.0,550.0,0.0,21227.26186223807,22353.64895711665,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 05:00:00+00:00,solar,CISO,38,0.0,33.5,0.0,2.6926001385535647,0.0,0.0,0.0,0.0,550.0,0.0,23827.435222803968,22764.220941605792,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 06:00:00+00:00,solar,CISO,39,0.0,32.2,0.0,2.6926001385535647,0.0,0.0,0.0,0.0,550.0,0.0,25811.72516534092,25341.406667802727,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 07:00:00+00:00,solar,CISO,40,0.0,31.2,0.0,2.9618601524089216,0.0,0.0,0.0,0.0,550.0,0.0,30918.70344946085,28794.181063468342,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 08:00:00+00:00,solar,CISO,41,0.0,30.2,0.0,3.096490159336599,0.0,0.0,0.0,0.0,550.0,0.0,30292.988146647665,30226.85402897433,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 09:00:00+00:00,solar,CISO,42,0.0,29.2,0.0,3.2311201662642777,0.0,0.0,0.0,0.0,550.0,0.0,30450.81891346927,30950.623832664005,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 10:00:00+00:00,solar,CISO,43,0.0,28.1,0.0,2.9618601524089216,0.0,0.0,0.0,0.0,550.0,0.0,27893.572203437096,29382.301877726048,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 11:00:00+00:00,solar,CISO,44,0.0,27.3,0.0,2.6926001385535647,0.0,0.0,0.0,0.0,550.0,0.0,31037.034076871,29662.635357356143,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 12:00:00+00:00,solar,CISO,45,0.0,26.6,0.0,2.4233401246982083,0.0,0.0,0.0,0.0,550.0,0.0,32174.77030888769,29519.955055642444,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 13:00:00+00:00,solar,CISO,46,0.0,25.9,0.0,2.154080110842852,0.0,0.0,0.0,0.0,550.0,0.0,28706.70904277624,29555.93142766701,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-14 14:00:00+00:00,solar,CISO,47,120.58574055747836,26.3,0.0,1.750190090059817,74.62778677792852,52.92147085126011,56.74720682514236,80.54666264693519,550.0,0.10317673968207701,30873.78721991687,31589.222050272896,-21.70631592666841,-17.880579952786164,5.918875869006669
CA_SOLAR_DSLF,2026-09-14 15:00:00+00:00,solar,CISO,48,343.1305218936655,29.3,0.0,1.750190090059817,225.76363299070587,193.57779064214532,212.67676381951827,227.61083027736348,550.0,0.38668502512639685,34610.32843372213,33902.89011715576,-32.185842348560556,-13.086869171187601,1.8471972866576039
CA_SOLAR_DSLF,2026-09-14 16:00:00+00:00,solar,CISO,49,544.5560324171565,31.4,0.0,1.884820096987495,350.5792391637274,314.45196768170456,327.47572088907543,345.31632225388563,550.0,0.5954104016165008,34319.524957788184,35346.77615611139,-36.12727148202282,-23.103518274651947,-5.262916909841749
CA_SOLAR_DSLF,2026-09-14 17:00:00+00:00,solar,CISO,50,711.1165963554968,33.3,0.0,2.6926001385535647,444.7502137105999,424.0521782275107,436.0770431743822,456.2655297054644,550.0,0.7928673512261495,37436.76159323566,37794.659742973614,-20.6980354830892,-8.673170536217697,11.515315994864523
CA_SOLAR_DSLF,2026-09-14 18:00:00+00:00,solar,CISO,51,831.4433088919288,35.2,0.0,3.76964019397499,506.5696993617504,470.94543269625507,490.3692969232932,513.8717218596172,550.0,0.8915805398605331,36610.91369117491,37064.74628616537,-35.62426666549533,-16.200402438457218,7.302022497866801
CA_SOLAR_DSLF,2026-09-14 19:00:00+00:00,solar,CISO,52,897.3192826304053,36.8,0.0,4.038900207830347,537.1104781202504,482.4809198851937,500.4654905358251,543.3946773825215,550.0,0.909937255519682,36369.00870598588,36126.29200743514,-54.62955823505666,-36.64498758442528,6.284199262271159
CA_SOLAR_DSLF,2026-09-14 20:00:00+00:00,solar,CISO,53,904.2400026253208,38.1,0.0,4.173530214758025,537.4333586925268,478.74668173862744,497.6394732313676,537.9590334854533,550.0,0.9047990422388502,35945.08826353656,34618.55223217022,-58.68667695389934,-39.793885461159164,0.5256747929265657
CA_SOLAR_DSLF,2026-09-14 21:00:00+00:00,solar,CISO,54,851.7205760617344,39.2,0.0,5.789090297890164,507.9999787505381,466.05639725748165,487.45072211537814,510.7729381284297,550.0,0.8862740402097784,33342.632485649214,33316.899657123155,-41.943581493056456,-20.549256635159963,2.7729593778915955
CA_SOLAR_DSLF,2026-09-14 22:00:00+00:00,solar,CISO,55,743.3289191736282,40.2,0.0,6.731500346383912,448.8763050513912,419.49645738083296,424.92963045132774,454.32666656181317,550.0,0.7725993280933232,30869.64700834537,29907.75807891509,-29.379847670558263,-23.94667460006349,5.450361510421942
CA_SOLAR_DSLF,2026-09-14 23:00:00+00:00,solar,CISO,56,586.4426100516739,40.6,0.0,7.000760360239268,361.35580611139176,331.7458540001018,350.9392461075191,359.68423332734375,550.0,0.6380713565591257,28373.624170125677,28796.825524853917,-29.609952111289942,-10.416560003872632,-1.67157278404801
CA_SOLAR_DSLF,2026-09-15 00:00:00+00:00,solar,CISO,57,391.9618894143323,39.8,0.0,7.270020374094625,247.00403695120357,186.3268869552797,208.76280103472664,235.99734891152596,550.0,0.37956872915404843,27558.429337991696,27245.8392209503,-60.677149995923884,-38.24123591647694,-11.006688039677613
CA_SOLAR_DSLF,2026-09-15 01:00:00+00:00,solar,CISO,58,172.5967825729804,38.6,0.0,6.192980318673198,106.85952273579908,53.32380609473007,71.28761478125465,103.2918334123138,550.0,0.12961384505682663,22215.2786169958,24012.30931545199,-53.53571664106901,-35.57190795454443,-3.5676893234852685
CA_SOLAR_DSLF,2026-09-15 02:00:00+00:00,solar,CISO,59,0.0,36.6,0.0,5.250570270179451,0.0,0.0,0.0,0.0,550.0,0.0,22334.130019671724,23528.140377613592,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-15 03:00:00+00:00,solar,CISO,60,0.0,35.3,0.0,4.173530214758025,0.0,0.0,0.0,0.0,550.0,0.0,22887.32612187964,22267.03403515684,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-15 04:00:00+00:00,solar,CISO,61,0.0,33.9,0.0,2.827230145481243,0.0,0.0,0.0,0.0,550.0,0.0,22131.434158674,22598.20526260353,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-15 05:00:00+00:00,solar,CISO,62,0.0,32.8,0.0,6.327610325600878,0.0,0.0,0.0,0.0,550.0,0.0,23512.301191232527,23044.56513823159,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-15 06:00:00+00:00,solar,CISO,63,0.0,31.9,0.0,5.3852002771071295,0.0,0.0,0.0,0.0,550.0,0.0,26634.708068653155,26138.54493013068,0.0,0.0,0.0
CA_SOLAR_DSLF,2026-09-15 07:00:00+00:00,solar,CISO,64,0.0,31.0,0.0,4.599858570029006,0.0,0.0,0.0,0.0,550.0,0.0,30642.89053554465,29287.473299132995,0.0,0.0,0.0
